image_path,human_label,allowed_clip_labels,optional_text_boxes,optional_object_boxes,source,notes
raw/train2014/COCO_train2014_000000116444.jpg,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[82, 463, 121, 479], [151, 463, 222, 479]]","[[2, 131, 636, 465], [171, 246, 493, 429]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.6893; n_text_boxes=2; caption=A pizza is shown with mozzarella and broccoli.
raw/train2014/COCO_train2014_000000116607.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[289, 245, 314, 307], [119, 325, 140, 375]]","[[346, 122, 640, 401], [29, 174, 369, 399]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3002; n_text_boxes=2; caption=An over turned truck sitting on the side of a road.
raw/train2014/COCO_train2014_000000117009.jpg,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[122, 463, 224, 479]]","[[128, 70, 529, 469]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.5208; n_text_boxes=1; caption=A pan filled with a pizza covered in toppings.
raw/train2014/COCO_train2014_000000119551.jpg,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[57, 413, 115, 427], [14, 411, 53, 426]]","[[53, 129, 610, 280]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3078; n_text_boxes=2; caption=a large air plane on a run way
raw/train2014/COCO_train2014_000000119552.jpg,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[249, 371, 304, 387], [314, 371, 378, 388]]","[[45, 163, 579, 314]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2958; n_text_boxes=2; caption=two yellow and black train engines are pulling its red train cars
raw/train2014/COCO_train2014_000000120743.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[569, 3, 636, 18]]","[[18, 273, 154, 480]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0916; n_text_boxes=1; caption=Toy cars and trucks sit displayed in a model city.
raw/train2014/COCO_train2014_000000121393.jpg,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[333, 225, 388, 254], [449, 238, 549, 273], [283, 278, 418, 306], [288, 220, 326, 246], [396, 233, 442, 260]]","[[213, 403, 624, 626], [41, 125, 239, 310]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2238; n_text_boxes=5; caption=Clock and sign on a train station platform.
raw/train2014/COCO_train2014_000000121778.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[292, 0, 370, 10]]","[[0, 4, 74, 138]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0529; n_text_boxes=1; caption=Three men with a dog are carrying a dog house ready to cross the street.
raw/train2014/COCO_train2014_000000121938.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[105, 86, 182, 104], [108, 55, 183, 73]]","[[75, 111, 335, 474]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3072; n_text_boxes=2; caption=Police investigating a bus crash on a city street.
raw/train2014/COCO_train2014_000000122857.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[215, 104, 265, 117], [214, 90, 277, 106]]","[[12, 218, 291, 469]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.228; n_text_boxes=2; caption=A woman walking in front of a shop full of dress beside a moped.
raw/train2014/COCO_train2014_000000123366.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[450, 142, 476, 184]]","[[255, 26, 480, 111]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.07; n_text_boxes=1; caption=A soccer game is being played on a grassy field.
raw/train2014/COCO_train2014_000000123389.jpg,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[259, 119, 301, 156]]","[[99, 193, 506, 455], [2, 85, 122, 293]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3471; n_text_boxes=1; caption=A pizza sitting on top of a table next to drinks.
raw/train2014/COCO_train2014_000000123579.jpg,cell phone,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[304, 584, 416, 638], [340, 402, 388, 434], [347, 436, 395, 466]]","[[133, 171, 273, 298]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0579; n_text_boxes=3; caption=A young boy talking on a phone while wearing a brown shirt.
raw/train2014/COCO_train2014_000000124765.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[132, 200, 158, 223], [109, 196, 132, 220], [351, 376, 416, 393]]","[[219, 104, 536, 330], [79, 136, 309, 287], [1, 48, 58, 321]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2622; n_text_boxes=3; caption=a red double decker bus a regular bus and a tow truck
raw/train2014/COCO_train2014_000000127441.jpg,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[505, 320, 579, 366], [418, 314, 506, 352], [444, 345, 525, 384], [545, 307, 585, 336], [481, 296, 544, 321], [439, 296, 478, 315]]","[[29, 261, 250, 472]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1518; n_text_boxes=6; caption=A man is standing by a teddy bear in a mailbox.
raw/train2014/COCO_train2014_000000127932.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[313, 3, 353, 20]]","[[2, 5, 190, 299]]",coco_text_cic,"coco_text_set=val; dominant_area_frac=0.2027; n_text_boxes=1; caption=Three fit men without shirts in ties, boots, and shorts lead the way down a street."
raw/train2014/COCO_train2014_000000128539.jpg,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[132, 320, 180, 352], [275, 46, 331, 73], [287, 29, 341, 59], [122, 298, 179, 346]]","[[275, 354, 486, 423]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0533; n_text_boxes=4; caption=A little girl pinches her mother on a cheek.
raw/train2014/COCO_train2014_000000130362.jpg,broccoli,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[96, 298, 182, 323], [222, 298, 295, 318], [221, 314, 294, 337]]","[[31, 113, 640, 303]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.3767; n_text_boxes=3; caption=a group of vegetables for sale under a tent
raw/train2014/COCO_train2014_000000130908.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[553, 215, 637, 226]]","[[95, 200, 430, 288]]",coco_text_cic,"coco_text_set=val; dominant_area_frac=0.096; n_text_boxes=1; caption=A red, white and blue bus on street next to building."
raw/train2014/COCO_train2014_000000132857.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[294, 450, 303, 514], [281, 454, 290, 524], [279, 290, 289, 356]]","[[43, 436, 267, 599]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1339; n_text_boxes=3; caption=A blue and white bus in parking garage at airport.
raw/train2014/COCO_train2014_000000134486.jpg,giraffe,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[171, 403, 236, 430], [125, 356, 285, 433]]","[[293, 0, 640, 418]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.5308; n_text_boxes=2; caption=A young boy feeding a tall giraffe on a sandy beach.
raw/train2014/COCO_train2014_000000134849.jpg,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[195, 131, 246, 160]]","[[252, 208, 476, 472]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1925; n_text_boxes=1; caption=people eating and buying pizza slices in a busy area
raw/train2014/COCO_train2014_000000135237.jpg,bicycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[157, 18, 265, 65], [294, 228, 405, 270]]","[[350, 244, 479, 351]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0507; n_text_boxes=2; caption=A man and woman walking down a sidewalk together
raw/train2014/COCO_train2014_000000138461.jpg,cell phone,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[16, 328, 109, 372], [208, 327, 487, 372]]","[[222, 54, 307, 239]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0839; n_text_boxes=2; caption=A very nice looking electronic device with some speakers.
raw/train2014/COCO_train2014_000000138772.jpg,cell phone,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[141, 76, 297, 136], [209, 118, 329, 198], [106, 116, 204, 180]]","[[239, 345, 366, 563], [133, 411, 259, 595]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0901; n_text_boxes=3; caption=A woman wearing a Happy New Year hat while holding different kind of cell phones in her hand.
raw/train2014/COCO_train2014_000000139612.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[213, 405, 270, 418]]","[[8, 8, 462, 376], [138, 143, 594, 475]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.5439; n_text_boxes=1; caption=A white truck parked in front of another truck.
raw/train2014/COCO_train2014_000000140909.jpg,boat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[228, 228, 266, 243]]","[[64, 264, 538, 368], [0, 185, 325, 268], [408, 173, 623, 246]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1804; n_text_boxes=1; caption=A fleet of boats sailing on a body of water.
raw/train2014/COCO_train2014_000000143258.jpg,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[334, 546, 367, 583]]","[[150, 437, 323, 596], [474, 204, 612, 356]]",coco_text_cic,"coco_text_set=val; dominant_area_frac=0.0734; n_text_boxes=1; caption=small breakfast table with OJ, coffee and croisants"
raw/train2014/COCO_train2014_000000143490.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[338, -1, 400, 40], [542, 27, 588, 50], [468, 111, 500, 129], [350, 86, 387, 117], [595, 100, 605, 162], [337, 43, 395, 55]]","[[123, 126, 331, 225]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0755; n_text_boxes=6; caption=A bunch of people are walking down the street in a snow storm.
raw/train2014/COCO_train2014_000000143745.jpg,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[33, 179, 333, 274], [259, 330, 280, 371], [17, 410, 59, 449], [36, 444, 69, 476], [129, 239, 313, 303], [251, 371, 272, 424]]","[[324, 116, 530, 465]]",coco_text_cic,"coco_text_set=val; dominant_area_frac=0.234; n_text_boxes=6; caption=A brown and white dog standing next to sign that reads ""beware of dog."""
raw/train2014/COCO_train2014_000000144091.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[56, 200, 175, 236]]","[[207, 250, 541, 365]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.125; n_text_boxes=1; caption=The small town of Finchingfield and its traffic circle
raw/train2014/COCO_train2014_000000144994.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[0, 333, 109, 368], [-1, 314, 80, 337]]","[[183, 118, 421, 298]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1395; n_text_boxes=2; caption=A double-decker bus in a shopping district of a European city with an imposing castle in the background.
raw/train2014/COCO_train2014_000000145989.jpg,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[563, 421, 602, 439]]","[[1, 6, 478, 374]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.5714; n_text_boxes=1; caption=A yellow train is parked next to a brick walkway.
raw/train2014/COCO_train2014_000000147314.jpg,clock,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[354, 112, 428, 139], [514, 85, 557, 111], [478, 112, 536, 138], [462, 85, 507, 106], [323, 84, 386, 106], [434, 112, 470, 133], [410, 85, 453, 106]]","[[401, 232, 576, 404]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1084; n_text_boxes=7; caption=A man with a colorful hat standing in front of a clock.
raw/train2014/COCO_train2014_000000148205.jpg,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[311, 387, 371, 406]]","[[148, 151, 334, 344]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1314; n_text_boxes=1; caption=A large train traveling through rural countryside near foothills.
raw/train2014/COCO_train2014_000000148366.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[1, 329, 17, 372]]","[[206, 340, 364, 460], [8, 360, 169, 459]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0617; n_text_boxes=1; caption=Parked small vehicles sitting outside a city building.
raw/train2014/COCO_train2014_000000148554.jpg,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[120, 123, 169, 136], [373, 163, 442, 180], [166, 164, 224, 178], [431, 182, 485, 198], [316, 184, 385, 199], [496, 181, 543, 197]]","[[326, 349, 604, 478]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1167; n_text_boxes=6; caption=A traffic filled highway with signs showing the interstate
raw/train2014/COCO_train2014_000000150559.jpg,bicycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[308, 50, 340, 81]]","[[295, 282, 390, 460], [343, 139, 467, 242]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0676; n_text_boxes=1; caption=A man riding a bicycle using a phone on a city street
raw/train2014/COCO_train2014_000000151264.jpg,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[493, 36, 566, 66], [429, 54, 472, 102], [485, 76, 569, 96]]","[[37, 246, 572, 446]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.2857; n_text_boxes=3; caption=A train on the train tracks in day light.
raw/train2014/COCO_train2014_000000151499.jpg,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[428, 453, 497, 467], [506, 452, 550, 467]]","[[162, 184, 417, 363]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1508; n_text_boxes=2; caption=A white and yellow and red bus driving down the road
raw/train2014/COCO_train2014_000000151594.jpg,suitcase,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[248, 77, 294, 90], [104, 81, 168, 92], [560, 10, 641, 33], [224, 35, 289, 44]]","[[366, 241, 460, 420]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0617; n_text_boxes=4; caption=A man and woman on street pulling and carrying luggage.
raw/train2014/COCO_train2014_000000153495.jpg,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[436, 190, 480, 293]]","[[52, 452, 196, 569], [196, 421, 321, 549]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0548; n_text_boxes=1; caption=PEOPLE STANDING IN FRONT OF A PARKING LOT AT NIGHT.
raw/train2014/COCO_train2014_000000154259.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[205, 614, 257, 639], [114, 615, 166, 633], [7, 613, 112, 638], [259, 613, 314, 635], [167, 610, 202, 639]]","[[0, 82, 335, 617], [101, 76, 228, 180]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.8359; n_text_boxes=5; caption=A dog is sitting in the back of a pick up truck.
raw/train2014/COCO_train2014_000000154704.jpg,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[181, 408, 211, 484], [130, 491, 197, 612]]","[[401, 64, 584, 270]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1007; n_text_boxes=2; caption=A boy sitting at a table eating a plate of breakfast food.
raw/train2014/COCO_train2014_000000155645.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[190, 439, 362, 553], [133, 544, 273, 602], [305, 405, 390, 446]]","[[309, 218, 600, 424]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.1601; n_text_boxes=3; caption=a person walking while holding an open umbrella
raw/train2014/COCO_train2014_000000156084.jpg,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[215, 557, 348, 601], [141, 502, 388, 572]]","[[42, 22, 595, 396]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.5386; n_text_boxes=2; caption=A woman is holding a rainbow umbrella on a sunny day.
raw/train2014/COCO_train2014_000000156812.jpg,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[238, 250, 363, 265], [122, 112, 151, 273], [364, 91, 422, 108], [375, 250, 459, 265], [9, 65, 120, 125]]","[[121, 359, 382, 444]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0722; n_text_boxes=5; caption=A car and truck parked in front of a store.
raw/train2014/COCO_train2014_000000157519.jpg,bicycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,"[[0, 226, 238, 279]]","[[475, 164, 612, 355]]",coco_text_cic,coco_text_set=val; dominant_area_frac=0.0699; n_text_boxes=1; caption=A man in plaid shirt skateboarding on street.
