example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
87,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9938716888427734,True,True,False,0.9938716888427734,1,banana,False,0.0019128175918012857,2,expanded_blur_1.25,airplane,True,0.9943161606788635,1,0.0006070378585718572,0.9919588712509722,0.9937091228202917,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.39377391581632654,0.00448421556122449,True,False,False,True
90,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.9943649768829346,True,True,False,0.9943649768829346,1,bus,False,0.0052500441670417786,2,gaussian_blur,truck,True,0.992800235748291,1,0.006581731606274843,0.9891149327158928,0.9862185041420162,False,False,False,False,True,True,True,True,False,0.0,5,1,1,0.3288424744897959,0.003946109693877551,True,False,False,True
91,,carrot,carrot,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,carrot,0.5593546628952026,True,True,False,0.5593546628952026,1,broccoli,False,0.2041994333267212,2,gaussian_blur,carrot,True,0.5870240330696106,1,0.17717167735099792,0.35515522956848145,0.40985235571861267,True,True,False,True,True,True,True,True,False,0.08535762483130904,2,3,1,0.15246332908163265,0.005042251275510204,True,False,False,True
92,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.9823237657546997,True,True,False,0.9823237657546997,1,hot dog,False,0.014746214263141155,2,gaussian_blur,umbrella,True,0.9885616302490234,1,0.008679205551743507,0.9675775514915586,0.9798824246972799,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.11830357142857142,0.01833545918367347,True,False,False,True
94,,clock,clock,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,clock,0.9999866485595703,True,True,False,0.9999866485595703,1,bus,False,3.351437953824643e-06,2,gaussian_blur,clock,True,0.9999876022338867,1,2.9596510557894362e-06,0.9999832971216165,0.9999846425828309,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.17099808673469388,0.006138392857142857,True,False,False,True
99,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.7578412890434265,True,True,False,0.7578412890434265,1,cake,False,0.2109750211238861,2,expanded_gray_fill_1.25,pizza,True,0.9125231504440308,1,0.07594702392816544,0.5468662679195404,0.8365761265158653,True,True,False,True,True,True,True,True,True,0.0025747822794396063,1,1,1,0.5226801658163265,0.005022321428571429,True,False,False,True
100,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9995282888412476,True,True,False,0.9995282888412476,1,car,False,0.00027275708271190524,2,gaussian_blur,airplane,True,0.9994693398475647,1,0.00037937398883514106,0.9992555317585357,0.9990899658587296,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.30701929209183676,0.0033482142857142855,True,False,False,True
101,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9999713897705078,True,True,False,0.9999713897705078,1,truck,False,1.811799666029401e-05,2,gray_fill,train,True,0.9999613761901855,1,2.6545958462520503e-05,0.9999532717738475,0.999934830231723,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.2981505102040816,0.00412547831632653,True,False,False,True
103,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,clock,0.7470357418060303,False,False,True,0.22302356362342834,2,clock,False,0.7470357418060303,1,expanded_gray_fill_1.25,train,True,0.7667056918144226,1,0.21765795350074768,-0.5240121781826019,0.5490477383136749,True,True,True,True,True,True,True,True,True,0.0,5,2,1,0.22385204081632654,0.00936702806122449,True,True,True,True
105,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9705769419670105,True,True,False,0.9705769419670105,1,truck,False,0.017257431522011757,2,expanded_gray_fill_1.25,bus,True,0.9299815893173218,1,0.032966528087854385,0.9533195104449987,0.8970150612294674,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.30831473214285715,0.004842952806122449,True,False,False,True
106,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.4774055778980255,False,False,False,0.3272351324558258,2,umbrella,False,0.4774055778980255,1,gray_fill,umbrella,False,0.2551809251308441,2,0.5563276410102844,-0.1501704454421997,-0.3011467158794403,False,False,False,False,False,True,True,True,False,0.0,2,1,1,0.22618383290816327,0.0030691964285714285,True,False,False,True
108,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9999927282333374,True,True,False,0.9999927282333374,1,cake,False,2.683660795810283e-06,2,gaussian_blur,pizza,True,0.999993085861206,1,2.483420757926069e-06,0.9999900445725416,0.9999906024404481,True,False,False,False,True,True,True,True,False,0.0,1,2,1,0.34769610969387754,0.005082110969387755,True,False,False,True
114,,broccoli,broccoli,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,broccoli,0.9991713762283325,True,True,False,0.9991713762283325,1,carrot,False,0.0005030393367633224,2,expanded_blur_1.25,broccoli,True,0.9986158609390259,1,0.000650418340228498,0.9986683368915692,0.9979654425987974,False,False,False,False,True,True,True,True,False,0.0031062331745703043,3,1,1,0.3795838647959184,0.006576849489795918,True,False,False,True
117,,giraffe,giraffe,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,giraffe,0.9924120306968689,True,True,False,0.9924120306968689,1,zebra,False,0.006523602642118931,2,gaussian_blur,giraffe,True,0.9954343438148499,1,0.0042313216254115105,0.98588842805475,0.9912030221894383,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.5324856505102041,0.04575892857142857,True,False,False,True
118,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9995251893997192,True,True,False,0.9995251893997192,1,cake,False,0.0001371622201986611,2,gaussian_blur,pizza,True,0.9995751976966858,1,0.0001215838419739157,0.9993880271795206,0.9994536138547119,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.19120695153061223,0.00466358418367347,True,False,False,True
127,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9916180968284607,True,True,False,0.9916180968284607,1,train,False,0.005546322092413902,2,expanded_gray_fill_1.25,bus,True,0.9970508813858032,1,0.0023217536509037018,0.9860717747360468,0.9947291277348995,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.1259167729591837,0.014229910714285714,True,False,False,True
128,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9999709129333496,True,True,False,0.9999709129333496,1,train,False,1.8531289242673665e-05,2,expanded_blur_1.25,bus,True,0.999966025352478,1,2.155186484742444e-05,0.9999523816441069,0.9999444734876306,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.13895089285714285,0.01211734693877551,True,False,False,True
131,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9980345368385315,True,True,False,0.9980345368385315,1,truck,False,0.0017797598848119378,2,expanded_blur_1.25,train,True,0.9977299571037292,1,0.0019287298200652003,0.9962547769537196,0.995801227283664,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.13083944515306123,0.0037667410714285715,True,False,False,True
135,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9996589422225952,True,True,False,0.9996589422225952,1,airplane,False,0.00021715690672863275,2,gray_fill,train,True,0.9996788501739502,1,0.00020940710965078324,0.9994417853158666,0.9994694430642994,True,False,False,False,True,True,True,True,False,0.0,3,1,1,0.28515625,0.005919164540816327,True,False,False,True
136,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9998617172241211,True,True,False,0.9998617172241211,1,train,False,0.00011586812615860254,2,expanded_blur_1.25,bus,True,0.9998466968536377,1,0.00012673524906858802,0.9997458490979625,0.9997199616045691,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.14899553571428573,0.0033482142857142855,True,False,False,True
140,,cup,cup,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.49642202258110046,False,False,False,0.008046490140259266,6,cake,False,0.49642202258110046,1,expanded_gray_fill_1.25,cake,False,0.011108395643532276,6,0.5721620321273804,-0.4883755324408412,-0.5610536364838481,False,False,False,False,False,False,False,False,False,0.0,2,1,1,0.10014748086734694,0.021922831632653062,True,False,False,True
141,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.4232200086116791,True,True,False,0.4232200086116791,1,train,False,0.3237064778804779,2,expanded_gray_fill_1.25,umbrella,True,0.7894940376281738,1,0.12384899705648422,0.09951353073120117,0.6656450405716896,True,True,False,True,True,True,True,True,True,0.024404905025246452,3,1,1,0.1605548469387755,0.052734375,True,False,False,True
142,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.9999250173568726,True,True,False,0.9999250173568726,1,donut,False,2.5487252059974708e-05,2,expanded_gray_fill_1.25,umbrella,True,0.9999178647994995,1,2.5047208964679157e-06,0.9998995301048126,0.999915360078603,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.5374282525510204,0.04456313775510204,True,False,False,True
147,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.5576903223991394,False,False,False,0.3230842351913452,2,bus,False,0.5576903223991394,1,expanded_gray_fill_1.25,bus,False,0.4216853082180023,2,0.5099678039550781,-0.2346060872077942,-0.0882824957370758,True,True,False,True,False,True,True,True,False,0.0,4,1,1,0.1833545918367347,0.007971938775510204,True,True,False,True
153,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9890257716178894,True,True,False,0.9890257716178894,1,bicycle,False,0.006759695243090391,2,expanded_blur_1.25,motorcycle,True,0.9895248413085938,1,0.0074376012198626995,0.982266076374799,0.982087240088731,False,False,False,False,True,True,True,True,False,0.0,2,1,1,0.12950414540816327,0.007354113520408163,True,False,False,True
155,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.9961228966712952,True,True,False,0.9961228966712952,1,dog,False,0.00228579668328166,2,gaussian_blur,cat,True,0.9968558549880981,1,0.0017093546921387315,0.9938370999880135,0.9951465002959594,True,False,False,False,True,True,True,True,False,0.022548317823908374,4,1,1,0.3248963647959184,0.021623883928571428,True,False,False,True
159,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.9332566261291504,False,False,True,0.054708331823349,2,sandwich,False,0.9332566261291504,1,gray_fill,sandwich,False,0.09906212985515594,2,0.8797104358673096,-0.8785482943058014,-0.7806483060121536,True,True,False,True,False,True,True,True,False,0.0,2,1,1,0.14708227040816327,0.009207589285714286,True,True,False,True
166,,elephant,elephant,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,elephant,0.9974306225776672,True,True,False,0.9974306225776672,1,giraffe,False,0.0021779206581413746,2,expanded_gray_fill_1.25,elephant,True,0.9972341656684875,1,0.002444081474095583,0.9952527019195259,0.994790084194392,False,False,False,False,True,True,True,True,False,0.0,3,1,1,0.4340720663265306,0.0034080038265306123,True,False,False,True
168,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.9983737468719482,True,True,False,0.9983737468719482,1,cup,False,0.0007399219321087003,2,gray_fill,sandwich,True,0.9987264275550842,1,0.0007075403700582683,0.9976338249398395,0.998018887185026,True,False,False,False,True,True,True,True,False,0.034782608695652174,4,2,1,0.1803252551020408,0.0049824617346938774,True,False,False,True
169,,cow,cow,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,horse,0.6188005208969116,False,False,False,0.051771871745586395,3,horse,False,0.6188005208969116,1,gaussian_blur,horse,False,0.022692976519465446,3,0.7002008557319641,-0.5670286491513252,-0.6775078792124987,False,False,False,False,False,True,True,True,False,0.0,1,1,1,0.4593032525510204,0.00860969387755102,True,False,False,True
175,,teddy bear,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,teddy bear,0.9949243068695068,True,True,False,0.9949243068695068,1,bear,False,0.004392803646624088,2,gray_fill,teddy bear,True,0.9978075623512268,1,0.0017896579811349511,0.9905315032228827,0.9960179043700919,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.201171875,0.039760044642857144,True,False,False,True
176,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.9999561309814453,True,True,False,0.9999561309814453,1,cup,False,9.103413503908087e-06,2,expanded_blur_1.25,laptop,True,0.9999532699584961,1,9.737808795762248e-06,0.9999470275679414,0.9999435321497003,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.25454400510204084,0.003946109693877551,True,False,False,True
181,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9963617920875549,True,True,False,0.9963617920875549,1,car,False,0.0028896096628159285,2,expanded_gray_fill_1.25,airplane,True,0.9970391988754272,1,0.0021540019661188126,0.993472182424739,0.9948851969093084,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.555305325255102,0.003627232142857143,True,False,False,True
183,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9989641904830933,True,True,False,0.9989641904830933,1,bicycle,False,0.0008952081552706659,2,expanded_blur_1.25,motorcycle,True,0.9990513920783997,1,0.000826814619358629,0.9980689823278226,0.998224577459041,True,False,False,False,True,True,True,True,False,0.0109639104613979,1,1,1,0.3021763392857143,0.006556919642857143,True,False,False,True
184,,dog,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,dog,0.9951319694519043,True,True,False,0.9951319694519043,1,cat,False,0.002322200918570161,2,gaussian_blur,dog,True,0.9951554536819458,1,0.0022248649038374424,0.9928097685333341,0.9929305887781084,True,False,False,False,True,True,True,True,False,0.0,4,1,1,0.1338488520408163,0.011399872448979591,True,False,False,True
186,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.8941157460212708,True,True,False,0.8941157460212708,1,train,False,0.10358890146017075,2,expanded_blur_1.25,bus,True,0.9547339081764221,1,0.04013140872120857,0.7905268445611,0.9146024994552135,True,True,False,True,True,True,True,True,False,0.0,1,1,1,0.28537547831632654,0.020089285714285716,True,False,False,True
189,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.9167611002922058,True,True,False,0.9167611002922058,1,teddy bear,False,0.0589839331805706,2,expanded_blur_1.25,laptop,True,0.9329708814620972,1,0.04993954673409462,0.8577771671116352,0.8830313347280025,True,True,False,False,True,True,True,True,False,0.0,4,1,1,0.6146962691326531,0.004544005102040816,True,False,False,True
190,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.9996578693389893,True,True,False,0.9996578693389893,1,cup,False,7.679568079765886e-05,2,gray_fill,laptop,True,0.9996762275695801,1,6.309233140200377e-05,0.9995810736581916,0.9996131352381781,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.5748166454081632,0.006477200255102041,True,False,False,True
191,,teddy bear,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,teddy bear,0.9883412718772888,True,True,False,0.9883412718772888,1,bear,False,0.011556499637663364,2,gaussian_blur,teddy bear,True,0.9905049204826355,1,0.009333718568086624,0.9767847722396255,0.9811712019145489,True,False,False,False,True,True,True,True,False,0.0017797552836484984,2,1,1,0.5348772321428571,0.005082110969387755,True,False,False,True
193,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,sandwich,0.9458289742469788,True,True,False,0.9458289742469788,1,cake,False,0.03480968996882439,2,expanded_gray_fill_1.25,sandwich,True,0.9562819004058838,1,0.01746041141450405,0.9110192842781544,0.9388214889913797,True,True,False,True,True,True,True,True,False,0.10784313725490197,3,2,1,0.43690210459183676,0.009207589285714286,True,False,False,True
194,,bird,bird,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bird,0.6261049509048462,True,True,False,0.6261049509048462,1,apple,False,0.3510456383228302,2,expanded_gray_fill_1.25,bird,True,0.6862105131149292,1,0.2952018976211548,0.275059312582016,0.3910086154937744,True,True,False,True,True,True,True,True,False,0.0,1,2,1,0.18379304846938777,0.0037667410714285715,True,False,False,True
200,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.9473052620887756,True,True,False,0.9473052620887756,1,airplane,False,0.0524413175880909,2,gaussian_blur,cake,True,0.9458298087120056,1,0.053915996104478836,0.8948639445006847,0.8919138126075268,False,False,False,False,True,True,True,True,False,0.006125955624175112,4,1,1,0.7872488839285714,0.01797672193877551,True,False,False,True
202,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9991388320922852,True,True,False,0.9991388320922852,1,train,False,0.0004158229276072234,2,expanded_blur_1.25,bus,True,0.9992259740829468,1,0.00038411421701312065,0.9987230091646779,0.9988418598659337,True,False,False,False,True,True,True,True,False,0.002111684655091506,2,2,1,0.2524912308673469,0.0047831632653061226,True,False,False,True
