method,method_available,oracle_upper_bound,post_pred_label,strict_correct,alias_correct,target_prob_orig,target_prob_post,target_rank_orig,target_rank_post,distractor_prob_orig,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,target_prob_improved,target_prob_gain,target_rank_improved,distractor_prob_decreased,pairwise_recovered,recovers_top3,recovers_top5,example_id,human_label,original_strict_correct,original_alias_correct,high_confidence_failure,oracle_operator
cic_top1_repair_excl_ocr,True,False,truck,True,True,0.9725176095962524,0.8064625263214111,1,1.0,0.024838155135512352,0.17918987572193146,0.9476794544607401,0.6272726505994797,False,-0.1660550832748413,False,False,False,True,True,39,truck,True,True,False,
cic_top3_repair_excl_ocr,True,False,truck,True,True,0.9725176095962524,0.8308284481366476,1,1.0,0.024838155135512352,0.16020328551530838,0.9476794544607401,0.6706251626213392,False,-0.14168916145960486,False,False,False,True,True,39,truck,True,True,False,
cic_top1_repair_incl_ocr,True,False,truck,True,True,0.9725176095962524,0.8064625263214111,1,1.0,0.024838155135512352,0.17918987572193146,0.9476794544607401,0.6272726505994797,False,-0.1660550832748413,False,False,False,True,True,39,truck,True,True,False,
cic_top3_repair_incl_ocr,True,False,truck,True,True,0.9725176095962524,0.8308284481366476,1,1.0,0.024838155135512352,0.16020328551530838,0.9476794544607401,0.6706251626213392,False,-0.14168916145960486,False,False,False,True,True,39,truck,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,truck,True,True,0.9725176095962524,0.895409882068634,1,1.0,0.024838155135512352,0.097339928150177,0.9476794544607401,0.798069953918457,False,-0.07710772752761841,False,False,False,True,True,39,truck,True,True,False,
matched_random_proposal_repair,True,False,truck,True,True,0.9725176095962524,0.9897941946983337,1,1.0,0.024838155135512352,0.008551547303795815,0.9476794544607401,0.9812426473945379,True,0.0172765851020813,False,True,True,True,True,39,truck,True,True,False,
largest_region_repair,True,False,truck,True,True,0.9725176095962524,0.7595905661582947,1,1.0,0.024838155135512352,0.23325909674167633,0.9476794544607401,0.5263314694166183,False,-0.21292704343795776,False,False,False,True,True,39,truck,True,True,False,
ocr_proposal_repair,True,False,truck,True,True,0.9725176095962524,0.9770102500915527,1,1.0,0.024838155135512352,0.02086535654962063,0.9476794544607401,0.9561448935419321,False,0.004492640495300293,False,False,True,True,True,39,truck,True,True,False,
original_clip_prediction,True,False,cup,False,False,0.009183843620121479,0.009183843620121479,8,8.0,0.4914773404598236,0.4914773404598236,-0.48229349683970213,-0.48229349683970213,False,0.0,False,False,False,False,False,40,broccoli,False,False,False,
oracle_text_box_repair,True,True,cup,False,False,0.009183843620121479,0.010760905221104622,8,9.0,0.4914773404598236,0.47188249230384827,-0.48229349683970213,-0.46112158708274364,False,0.0015770616009831429,False,True,False,False,False,40,broccoli,False,False,False,gray_fill
oracle_best_global_op,True,True,cup,False,False,0.009183843620121479,0.006369904614984989,8,10.0,0.4914773404598236,0.38888755440711975,-0.48229349683970213,-0.38251764979213476,False,-0.00281393900513649,False,True,False,False,False,40,broccoli,False,False,False,
cic_top1_repair_excl_ocr,True,False,orange,False,False,0.009183843620121479,0.010178474709391594,8,9.0,0.4914773404598236,0.24620191752910614,-0.48229349683970213,-0.23602344281971455,False,0.000994631089270115,False,True,False,False,False,40,broccoli,False,False,False,
cic_top3_repair_excl_ocr,True,False,cup,False,False,0.009183843620121479,0.009141304763033986,8,9.0,0.4914773404598236,0.30814532935619354,-0.48229349683970213,-0.29900402459315956,False,-4.253885708749294e-05,False,True,False,False,False,40,broccoli,False,False,False,
cic_top1_repair_incl_ocr,True,False,orange,False,False,0.009183843620121479,0.010178474709391594,8,9.0,0.4914773404598236,0.24620191752910614,-0.48229349683970213,-0.23602344281971455,False,0.000994631089270115,False,True,False,False,False,40,broccoli,False,False,False,
cic_top3_repair_incl_ocr,True,False,cup,False,False,0.009183843620121479,0.009141304763033986,8,9.0,0.4914773404598236,0.30814532935619354,-0.48229349683970213,-0.29900402459315956,False,-4.253885708749294e-05,False,True,False,False,False,40,broccoli,False,False,False,
cic_top1_best_global_op_excl_ocr,True,False,cup,False,False,0.009183843620121479,0.014744358137249947,8,9.0,0.4914773404598236,0.3659127950668335,-0.48229349683970213,-0.35116843692958355,False,0.0055605145171284676,False,True,False,False,False,40,broccoli,False,False,False,
matched_random_proposal_repair,True,False,cup,False,False,0.009183843620121479,0.014384794048964977,8,8.0,0.4914773404598236,0.4550706148147583,-0.48229349683970213,-0.4406858207657933,False,0.005200950428843498,False,True,False,False,False,40,broccoli,False,False,False,
largest_region_repair,True,False,cup,False,False,0.009183843620121479,0.007252001669257879,8,12.0,0.4914773404598236,0.45092305541038513,-0.48229349683970213,-0.44367105374112725,False,-0.0019318419508635998,False,True,False,False,False,40,broccoli,False,False,False,
ocr_proposal_repair,True,False,cup,False,False,0.009183843620121479,0.010393569245934486,8,8.0,0.4914773404598236,0.4457439184188843,-0.48229349683970213,-0.4353503491729498,False,0.0012097256258130074,False,True,False,False,False,40,broccoli,False,False,False,
original_clip_prediction,True,False,banana,True,True,0.9999755620956421,0.9999755620956421,1,1.0,1.0761570592876524e-05,1.0761570592876524e-05,0.9999648005250492,0.9999648005250492,False,0.0,False,False,False,True,True,41,banana,True,True,False,
oracle_text_box_repair,True,True,banana,True,True,0.9999755620956421,0.9999812841415405,1,1.0,1.0761570592876524e-05,5.95099845668301e-06,0.9999648005250492,0.9999753331430838,False,5.7220458984375e-06,False,False,True,True,True,41,banana,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,banana,True,True,0.9999755620956421,0.9999812841415405,1,1.0,1.0761570592876524e-05,5.950884769845288e-06,0.9999648005250492,0.9999753332567707,False,5.7220458984375e-06,False,False,True,True,True,41,banana,True,True,False,
cic_top1_repair_excl_ocr,True,False,banana,True,True,0.9999755620956421,0.9999300241470337,1,1.0,1.0761570592876524e-05,1.7826247130869888e-05,0.9999648005250492,0.9999121978999028,False,-4.553794860839844e-05,False,False,False,True,True,41,banana,True,True,False,
cic_top3_repair_excl_ocr,True,False,banana,True,True,0.9999755620956421,0.9999386072158813,1,1.0,1.0761570592876524e-05,1.389199799935644e-05,0.9999648005250492,0.999924715217882,False,-3.695487976074219e-05,False,False,False,True,True,41,banana,True,True,False,
cic_top1_repair_incl_ocr,True,False,banana,True,True,0.9999755620956421,0.9999300241470337,1,1.0,1.0761570592876524e-05,1.7826247130869888e-05,0.9999648005250492,0.9999121978999028,False,-4.553794860839844e-05,False,False,False,True,True,41,banana,True,True,False,
cic_top3_repair_incl_ocr,True,False,banana,True,True,0.9999755620956421,0.9999386072158813,1,1.0,1.0761570592876524e-05,1.389199799935644e-05,0.9999648005250492,0.999924715217882,False,-3.695487976074219e-05,False,False,False,True,True,41,banana,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,banana,True,True,0.9999755620956421,0.9999529123306274,1,1.0,1.0761570592876524e-05,1.212296228914056e-05,0.9999648005250492,0.9999407893683383,False,-2.2649765014648438e-05,False,False,False,True,True,41,banana,True,True,False,
matched_random_proposal_repair,True,False,banana,True,True,0.9999755620956421,0.9999818801879883,1,1.0,1.0761570592876524e-05,2.5418582936254097e-06,0.9999648005250492,0.9999793383296947,False,6.318092346191406e-06,False,False,True,True,True,41,banana,True,True,False,
largest_region_repair,True,False,banana,True,True,0.9999755620956421,0.9999574422836304,1,1.0,1.0761570592876524e-05,1.3370669876167085e-05,0.9999648005250492,0.9999440716137542,False,-1.811981201171875e-05,False,False,False,True,True,41,banana,True,True,False,
ocr_proposal_repair,True,False,banana,True,True,0.9999755620956421,0.999977707862854,1,1.0,1.0761570592876524e-05,9.447388947592117e-06,0.9999648005250492,0.9999682604739064,False,2.1457672119140625e-06,False,False,True,True,True,41,banana,True,True,False,
original_clip_prediction,True,False,bus,False,False,0.1265348643064499,0.1265348643064499,4,4.0,0.532356858253479,0.532356858253479,-0.4058219939470291,-0.4058219939470291,False,0.0,False,False,False,False,True,42,truck,False,False,False,
oracle_text_box_repair,True,True,bus,False,False,0.1265348643064499,0.04370581731200218,4,4.0,0.532356858253479,0.7040454745292664,-0.4058219939470291,-0.6603396572172642,False,-0.08282904699444771,False,False,False,False,True,42,truck,False,False,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,bus,False,False,0.1265348643064499,0.04370630905032158,4,4.0,0.532356858253479,0.704045295715332,-0.4058219939470291,-0.6603389866650105,False,-0.08282855525612831,False,False,False,False,True,42,truck,False,False,False,
cic_top1_repair_excl_ocr,True,False,truck,True,True,0.1265348643064499,0.6324556469917297,4,1.0,0.532356858253479,0.32274895906448364,-0.4058219939470291,0.3097066879272461,True,0.5059207826852798,True,True,True,True,True,42,truck,False,False,False,
cic_top3_repair_excl_ocr,True,False,bus,False,False,0.1265348643064499,0.2656312870482604,4,3.0,0.532356858253479,0.3004982074101766,-0.4058219939470291,-0.03486692036191619,True,0.1390964227418105,True,True,False,True,True,42,truck,False,False,False,
cic_top1_repair_incl_ocr,True,False,truck,True,True,0.1265348643064499,0.6324556469917297,4,1.0,0.532356858253479,0.32274895906448364,-0.4058219939470291,0.3097066879272461,True,0.5059207826852798,True,True,True,True,True,42,truck,False,False,False,
cic_top3_repair_incl_ocr,True,False,bus,False,False,0.1265348643064499,0.2656312870482604,4,3.0,0.532356858253479,0.3004982074101766,-0.4058219939470291,-0.03486692036191619,True,0.1390964227418105,True,True,False,True,True,42,truck,False,False,False,
cic_top1_best_global_op_excl_ocr,True,False,truck,True,True,0.1265348643064499,0.5220924019813538,4,1.0,0.532356858253479,0.3286157250404358,-0.4058219939470291,0.19347667694091797,True,0.39555753767490387,True,True,True,True,True,42,truck,False,False,False,
matched_random_proposal_repair,True,False,bus,False,False,0.1265348643064499,0.0906047523021698,4,4.0,0.532356858253479,0.45917677879333496,-0.4058219939470291,-0.36857202649116516,False,-0.03593011200428009,False,True,False,False,True,42,truck,False,False,False,
largest_region_repair,True,False,truck,True,True,0.1265348643064499,0.3524066209793091,4,1.0,0.532356858253479,0.20319625735282898,-0.4058219939470291,0.1492103636264801,True,0.2258717566728592,True,True,True,True,True,42,truck,False,False,False,
ocr_proposal_repair,True,False,bus,False,False,0.1265348643064499,0.064378522336483,4,4.0,0.532356858253479,0.6409443020820618,-0.4058219939470291,-0.5765657797455788,False,-0.06215634196996689,False,False,False,False,True,42,truck,False,False,False,
original_clip_prediction,True,False,cake,True,True,0.9696258902549744,0.9696258902549744,1,1.0,0.03016838990151882,0.03016838990151882,0.9394575003534555,0.9394575003534555,False,0.0,False,False,False,True,True,43,cake,True,True,False,
oracle_text_box_repair,True,True,cake,True,True,0.9696258902549744,0.9856382012367249,1,1.0,0.03016838990151882,0.012401439249515533,0.9394575003534555,0.9732367619872093,True,0.01601231098175049,False,True,True,True,True,43,cake,True,True,False,gray_fill
oracle_best_global_op,True,True,cake,True,True,0.9696258902549744,0.9769414067268372,1,1.0,0.03016838990151882,0.020350858569145203,0.9394575003534555,0.956590548157692,False,0.007315516471862793,False,False,True,True,True,43,cake,True,True,False,
cic_top1_repair_excl_ocr,True,False,cake,True,True,0.9696258902549744,0.7675792574882507,1,1.0,0.03016838990151882,0.23130668699741364,0.9394575003534555,0.5362725704908371,False,-0.20204663276672363,False,False,False,True,True,43,cake,True,True,False,
cic_top3_repair_excl_ocr,True,False,cake,True,True,0.9696258902549744,0.7833239634831747,1,1.0,0.03016838990151882,0.21474249164263406,0.9394575003534555,0.5685814718405406,False,-0.1863019267717997,False,False,False,True,True,43,cake,True,True,False,
cic_top1_repair_incl_ocr,True,False,cake,True,True,0.9696258902549744,0.7675792574882507,1,1.0,0.03016838990151882,0.23130668699741364,0.9394575003534555,0.5362725704908371,False,-0.20204663276672363,False,False,False,True,True,43,cake,True,True,False,
cic_top3_repair_incl_ocr,True,False,cake,True,True,0.9696258902549744,0.7833239634831747,1,1.0,0.03016838990151882,0.21474249164263406,0.9394575003534555,0.5685814718405406,False,-0.1863019267717997,False,False,False,True,True,43,cake,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,cake,True,True,0.9696258902549744,0.9252082705497742,1,1.0,0.03016838990151882,0.07352016121149063,0.9394575003534555,0.8516881093382835,False,-0.044417619705200195,False,False,False,True,True,43,cake,True,True,False,
matched_random_proposal_repair,True,False,cake,True,True,0.9696258902549744,0.9904058575630188,1,1.0,0.03016838990151882,0.009438368491828442,0.9394575003534555,0.9809674890711904,True,0.020779967308044434,False,True,True,True,True,43,cake,True,True,False,
largest_region_repair,True,False,cake,True,True,0.9696258902549744,0.7675792574882507,1,1.0,0.03016838990151882,0.23130668699741364,0.9394575003534555,0.5362725704908371,False,-0.20204663276672363,False,False,False,True,True,43,cake,True,True,False,
ocr_proposal_repair,True,False,cake,True,True,0.9696258902549744,0.9307456612586975,1,1.0,0.03016838990151882,0.06908232718706131,0.9394575003534555,0.8616633340716362,False,-0.038880228996276855,False,False,False,True,True,43,cake,True,True,False,
original_clip_prediction,True,False,bus,True,True,0.9987249970436096,0.9987249970436096,1,1.0,0.0006478730938397348,0.0006478730938397348,0.9980771239497699,0.9980771239497699,False,0.0,False,False,False,True,True,44,bus,True,True,False,
oracle_text_box_repair,True,True,bus,True,True,0.9987249970436096,0.9984115362167358,1,1.0,0.0006478730938397348,0.00045226194197312,0.9980771239497699,0.9979592742747627,False,-0.0003134608268737793,False,False,False,True,True,44,bus,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,bus,True,True,0.9987249970436096,0.9984115362167358,1,1.0,0.0006478730938397348,0.000452254171250388,0.9980771239497699,0.9979592820454855,False,-0.0003134608268737793,False,False,False,True,True,44,bus,True,True,False,
cic_top1_repair_excl_ocr,True,False,bus,True,True,0.9987249970436096,0.9902626276016235,1,1.0,0.0006478730938397348,0.0003309521125629544,0.9980771239497699,0.9899316754890606,False,-0.008462369441986084,False,False,False,True,True,44,bus,True,True,False,
cic_top3_repair_excl_ocr,True,False,bus,True,True,0.9987249970436096,0.9950699806213379,1,1.0,0.0006478730938397348,0.0006070446009592464,0.9980771239497699,0.9944629360203786,False,-0.0036550164222717285,False,False,False,True,True,44,bus,True,True,False,
cic_top1_repair_incl_ocr,True,False,bus,True,True,0.9987249970436096,0.9902626276016235,1,1.0,0.0006478730938397348,0.0003309521125629544,0.9980771239497699,0.9899316754890606,False,-0.008462369441986084,False,False,False,True,True,44,bus,True,True,False,
cic_top3_repair_incl_ocr,True,False,bus,True,True,0.9987249970436096,0.9950699806213379,1,1.0,0.0006478730938397348,0.0006070446009592464,0.9980771239497699,0.9944629360203786,False,-0.0036550164222717285,False,False,False,True,True,44,bus,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,bus,True,True,0.9987249970436096,0.9910179376602173,1,1.0,0.0006478730938397348,0.0004457839240785688,0.9980771239497699,0.9905721537361387,False,-0.007707059383392334,False,False,False,True,True,44,bus,True,True,False,
matched_random_proposal_repair,True,False,bus,True,True,0.9987249970436096,0.9902626276016235,1,1.0,0.0006478730938397348,0.0003309521125629544,0.9980771239497699,0.9899316754890606,False,-0.008462369441986084,False,False,False,True,True,44,bus,True,True,False,
largest_region_repair,True,False,bus,True,True,0.9987249970436096,0.9972634315490723,1,1.0,0.0006478730938397348,0.00048668342060409486,0.9980771239497699,0.9967767481284682,False,-0.0014615654945373535,False,False,False,True,True,44,bus,True,True,False,
ocr_proposal_repair,False,False,,,,0.9987249970436096,,1,,0.0006478730938397348,,0.9980771239497699,,,,,,,,,44,bus,True,True,False,
original_clip_prediction,True,False,truck,True,True,0.9996064305305481,0.9996064305305481,1,1.0,0.00032713808468542993,0.00032713808468542993,0.9992792924458627,0.9992792924458627,False,0.0,False,False,False,True,True,45,truck,True,True,False,
oracle_text_box_repair,True,True,truck,True,True,0.9996064305305481,0.9997182488441467,1,1.0,0.00032713808468542993,0.00021206946985330433,0.9992792924458627,0.9995061793742934,False,0.00011181831359863281,False,False,True,True,True,45,truck,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,truck,True,True,0.9996064305305481,0.9997182488441467,1,1.0,0.00032713808468542993,0.00021207310783211142,0.9992792924458627,0.9995061757363146,False,0.00011181831359863281,False,False,True,True,True,45,truck,True,True,False,
cic_top1_repair_excl_ocr,True,False,truck,True,True,0.9996064305305481,0.9830407500267029,1,1.0,0.00032713808468542993,0.016648616641759872,0.9992792924458627,0.966392133384943,False,-0.016565680503845215,False,False,False,True,True,45,truck,True,True,False,
cic_top3_repair_excl_ocr,True,False,truck,True,True,0.9996064305305481,0.9865697622299194,1,1.0,0.00032713808468542993,0.013116501271724701,0.9992792924458627,0.9734532609581947,False,-0.013036668300628662,False,False,False,True,True,45,truck,True,True,False,
cic_top1_repair_incl_ocr,True,False,truck,True,True,0.9996064305305481,0.9830407500267029,1,1.0,0.00032713808468542993,0.016648616641759872,0.9992792924458627,0.966392133384943,False,-0.016565680503845215,False,False,False,True,True,45,truck,True,True,False,
cic_top3_repair_incl_ocr,True,False,truck,True,True,0.9996064305305481,0.9865697622299194,1,1.0,0.00032713808468542993,0.013116501271724701,0.9992792924458627,0.9734532609581947,False,-0.013036668300628662,False,False,False,True,True,45,truck,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,truck,True,True,0.9996064305305481,0.9983524084091187,1,1.0,0.00032713808468542993,0.0015300464583560824,0.9992792924458627,0.9968223619507626,False,-0.0012540221214294434,False,False,False,True,True,45,truck,True,True,False,
matched_random_proposal_repair,True,False,truck,True,True,0.9996064305305481,0.999591052532196,1,1.0,0.00032713808468542993,0.0003393486840650439,0.9992792924458627,0.999251703848131,False,-1.537799835205078e-05,False,False,False,True,True,45,truck,True,True,False,
largest_region_repair,True,False,truck,True,True,0.9996064305305481,0.9940224289894104,1,1.0,0.00032713808468542993,0.00565926032140851,0.9992792924458627,0.9883631686680019,False,-0.005584001541137695,False,False,False,True,True,45,truck,True,True,False,
ocr_proposal_repair,False,False,,,,0.9996064305305481,,1,,0.00032713808468542993,,0.9992792924458627,,,,,,,,,45,truck,True,True,False,
original_clip_prediction,True,False,car,True,True,0.5414921641349792,0.5414921641349792,1,1.0,0.3097097873687744,0.3097097873687744,0.23178237676620483,0.23178237676620483,False,0.0,False,False,False,True,True,46,car,True,True,False,
oracle_text_box_repair,True,True,car,True,True,0.5414921641349792,0.4726240336894989,1,1.0,0.3097097873687744,0.34381210803985596,0.23178237676620483,0.12881192564964294,False,-0.06886813044548035,False,False,False,True,True,46,car,True,True,False,gaussian_blur
oracle_best_global_op,True,True,car,True,True,0.5414921641349792,0.39988064765930176,1,1.0,0.3097097873687744,0.3305094838142395,0.23178237676620483,0.06937116384506226,False,-0.1416115164756775,False,False,False,True,True,46,car,True,True,False,
cic_top1_repair_excl_ocr,True,False,car,True,True,0.5414921641349792,0.3820364475250244,1,1.0,0.3097097873687744,0.36249426007270813,0.23178237676620483,0.019542187452316284,False,-0.15945571660995483,False,False,False,True,True,46,car,True,True,False,
cic_top3_repair_excl_ocr,True,False,car,True,True,0.5414921641349792,0.38853349288304645,1,1.0,0.3097097873687744,0.3444322943687439,0.23178237676620483,0.04410119851430255,False,-0.1529586712519328,False,False,False,True,True,46,car,True,True,False,
cic_top1_repair_incl_ocr,True,False,car,True,True,0.5414921641349792,0.3820364475250244,1,1.0,0.3097097873687744,0.36249426007270813,0.23178237676620483,0.019542187452316284,False,-0.15945571660995483,False,False,False,True,True,46,car,True,True,False,
cic_top3_repair_incl_ocr,True,False,car,True,True,0.5414921641349792,0.40363192558288574,1,1.0,0.3097097873687744,0.3232915202776591,0.23178237676620483,0.08034040530522663,False,-0.1378602385520935,False,False,False,True,True,46,car,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,car,True,True,0.5414921641349792,0.39389199018478394,1,1.0,0.3097097873687744,0.3806585371494293,0.23178237676620483,0.013233453035354614,False,-0.1476001739501953,False,False,False,True,True,46,car,True,True,False,
matched_random_proposal_repair,True,False,car,True,True,0.5414921641349792,0.5919961929321289,1,1.0,0.3097097873687744,0.2262653112411499,0.23178237676620483,0.365730881690979,True,0.05050402879714966,False,True,True,True,True,46,car,True,True,False,
largest_region_repair,True,False,car,True,True,0.5414921641349792,0.5916974544525146,1,1.0,0.3097097873687744,0.2616298198699951,0.23178237676620483,0.33006763458251953,True,0.0502052903175354,False,True,True,True,True,46,car,True,True,False,
ocr_proposal_repair,True,False,car,True,True,0.5414921641349792,0.47564697265625,1,1.0,0.3097097873687744,0.3085727393627167,0.23178237676620483,0.16707423329353333,False,-0.06584519147872925,False,False,False,True,True,46,car,True,True,False,
original_clip_prediction,True,False,truck,True,True,0.9963142275810242,0.9963142275810242,1,1.0,0.0034569522831588984,0.0034569522831588984,0.9928572752978653,0.9928572752978653,False,0.0,False,False,False,True,True,47,truck,True,True,False,
oracle_text_box_repair,True,True,truck,True,True,0.9963142275810242,0.995032787322998,1,1.0,0.0034569522831588984,0.004747852683067322,0.9928572752978653,0.9902849346399307,False,-0.001281440258026123,False,False,False,True,True,47,truck,True,True,False,expanded_blur_1.25
oracle_best_global_op,True,True,truck,True,True,0.9963142275810242,0.9946489930152893,1,1.0,0.0034569522831588984,0.00517126964405179,0.9928572752978653,0.9894777233712375,False,-0.0016652345657348633,False,False,False,True,True,47,truck,True,True,False,
cic_top1_repair_excl_ocr,True,False,truck,True,True,0.9963142275810242,0.9932003617286682,1,1.0,0.0034569522831588984,0.006565122399479151,0.9928572752978653,0.9866352393291891,False,-0.003113865852355957,False,False,False,True,True,47,truck,True,True,False,
cic_top3_repair_excl_ocr,True,False,truck,True,True,0.9963142275810242,0.9912031491597494,1,1.0,0.0034569522831588984,0.008566640162219604,0.9928572752978653,0.9826365089975297,False,-0.005111078421274784,False,False,False,True,True,47,truck,True,True,False,
cic_top1_repair_incl_ocr,True,False,truck,True,True,0.9963142275810242,0.9958867430686951,1,1.0,0.0034569522831588984,0.0039197965525090694,0.9928572752978653,0.991966946516186,False,-0.00042748451232910156,False,False,False,True,True,47,truck,True,True,False,
cic_top3_repair_incl_ocr,True,False,truck,True,True,0.9963142275810242,0.9933004180590311,1,1.0,0.0034569522831588984,0.006481568794697523,0.9928572752978653,0.9868188492643336,False,-0.0030138095219930383,False,False,False,True,True,47,truck,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,truck,True,True,0.9963142275810242,0.9921866655349731,1,1.0,0.0034569522831588984,0.007322549354285002,0.9928572752978653,0.9848641161806881,False,-0.004127562046051025,False,False,False,True,True,47,truck,True,True,False,
matched_random_proposal_repair,True,False,truck,True,True,0.9963142275810242,0.9956835508346558,1,1.0,0.0034569522831588984,0.004182657692581415,0.9928572752978653,0.9915008931420743,False,-0.0006306767463684082,False,False,False,True,True,47,truck,True,True,False,
largest_region_repair,True,False,truck,True,True,0.9963142275810242,0.9900655746459961,1,1.0,0.0034569522831588984,0.009662299416959286,0.9928572752978653,0.9804032752290368,False,-0.006248652935028076,False,False,False,True,True,47,truck,True,True,False,
ocr_proposal_repair,True,False,truck,True,True,0.9963142275810242,0.9958867430686951,1,1.0,0.0034569522831588984,0.0039197965525090694,0.9928572752978653,0.991966946516186,False,-0.00042748451232910156,False,False,False,True,True,47,truck,True,True,False,
original_clip_prediction,True,False,airplane,True,True,0.9996500015258789,0.9996500015258789,1,1.0,0.00019792596867773682,0.00019792596867773682,0.9994520755572012,0.9994520755572012,False,0.0,False,False,False,True,True,48,airplane,True,True,False,
oracle_text_box_repair,True,True,airplane,True,True,0.9996500015258789,0.9996424913406372,1,1.0,0.00019792596867773682,0.0002427798171993345,0.9994520755572012,0.9993997115234379,False,-7.510185241699219e-06,False,False,False,True,True,48,airplane,True,True,False,expanded_gray_fill_1.25
oracle_best_global_op,True,True,airplane,True,True,0.9996500015258789,0.9996424913406372,1,1.0,0.00019792596867773682,0.00024277564079966396,0.9994520755572012,0.9993997156998375,False,-7.510185241699219e-06,False,False,False,True,True,48,airplane,True,True,False,
cic_top1_repair_excl_ocr,True,False,airplane,True,True,0.9996500015258789,0.9989762306213379,1,1.0,0.00019792596867773682,0.0005461832042783499,0.9994520755572012,0.9984300474170595,False,-0.0006737709045410156,False,False,False,True,True,48,airplane,True,True,False,
cic_top3_repair_excl_ocr,True,False,airplane,True,True,0.9996500015258789,0.9989433685938517,1,1.0,0.00019792596867773682,0.0005168520632044723,0.9994520755572012,0.9984265165306472,False,-0.000706632932027218,False,False,False,True,True,48,airplane,True,True,False,
cic_top1_repair_incl_ocr,True,False,airplane,True,True,0.9996500015258789,0.9989762306213379,1,1.0,0.00019792596867773682,0.0005461832042783499,0.9994520755572012,0.9984300474170595,False,-0.0006737709045410156,False,False,False,True,True,48,airplane,True,True,False,
cic_top3_repair_incl_ocr,True,False,airplane,True,True,0.9996500015258789,0.9989433685938517,1,1.0,0.00019792596867773682,0.0005168520632044723,0.9994520755572012,0.9984265165306472,False,-0.000706632932027218,False,False,False,True,True,48,airplane,True,True,False,
cic_top1_best_global_op_excl_ocr,True,False,airplane,True,True,0.9996500015258789,0.9994520545005798,1,1.0,0.00019792596867773682,0.0002150574146071449,0.9994520755572012,0.9992369970859727,False,-0.00019794702529907227,False,False,False,True,True,48,airplane,True,True,False,
matched_random_proposal_repair,True,False,airplane,True,True,0.9996500015258789,0.9994532465934753,1,1.0,0.00019792596867773682,0.00031697616213932633,0.9994520755572012,0.999136270431336,False,-0.00019675493240356445,False,False,False,True,True,48,airplane,True,True,False,
largest_region_repair,True,False,airplane,True,True,0.9996500015258789,0.9989762306213379,1,1.0,0.00019792596867773682,0.0005461832042783499,0.9994520755572012,0.9984300474170595,False,-0.0006737709045410156,False,False,False,True,True,48,airplane,True,True,False,
ocr_proposal_repair,True,False,airplane,True,True,0.9996500015258789,0.9996253252029419,1,1.0,0.00019792596867773682,0.00023159850388765335,0.9994520755572012,0.9993937266990542,False,-2.467632293701172e-05,False,False,False,True,True,48,airplane,True,True,False,
original_clip_prediction,True,False,donut,False,False,0.1775977462530136,0.1775977462530136,3,3.0,0.5219101309776306,0.5219101309776306,-0.344312384724617,-0.344312384724617,False,0.0,False,False,False,True,True,49,boat,False,False,False,
oracle_text_box_repair,True,True,donut,False,False,0.1775977462530136,0.17417801916599274,3,3.0,0.5219101309776306,0.531221330165863,-0.344312384724617,-0.3570433109998703,False,-0.003419727087020874,False,False,False,True,True,49,boat,False,False,False,gaussian_blur
oracle_best_global_op,True,True,donut,False,False,0.1775977462530136,0.15227854251861572,3,3.0,0.5219101309776306,0.6096331477165222,-0.344312384724617,-0.4573546051979065,False,-0.025319203734397888,False,False,False,True,True,49,boat,False,False,False,
cic_top1_repair_excl_ocr,True,False,boat,True,True,0.1775977462530136,0.3907628655433655,3,1.0,0.5219101309776306,0.2573544979095459,-0.344312384724617,0.13340836763381958,True,0.21316511929035187,True,True,True,True,True,49,boat,False,False,False,
cic_top3_repair_excl_ocr,True,False,boat,True,True,0.1775977462530136,0.6726870934168497,3,1.0,0.5219101309776306,0.10377946185568969,-0.344312384724617,0.5689076315611601,True,0.4950893471638361,True,True,True,True,True,49,boat,False,False,False,
cic_top1_repair_incl_ocr,True,False,boat,True,True,0.1775977462530136,0.3907628655433655,3,1.0,0.5219101309776306,0.2573544979095459,-0.344312384724617,0.13340836763381958,True,0.21316511929035187,True,True,True,True,True,49,boat,False,False,False,
cic_top3_repair_incl_ocr,True,False,boat,True,True,0.1775977462530136,0.6726870934168497,3,1.0,0.5219101309776306,0.10377946185568969,-0.344312384724617,0.5689076315611601,True,0.4950893471638361,True,True,True,True,True,49,boat,False,False,False,
cic_top1_best_global_op_excl_ocr,True,False,laptop,False,False,0.1775977462530136,0.3681965470314026,3,2.0,0.5219101309776306,0.11174258589744568,-0.344312384724617,0.2564539611339569,True,0.19059880077838898,True,True,True,True,True,49,boat,False,False,False,
