example_id,rank,candidate_id,proposal_type,proposal_family,bbox,score,area_fraction,prediction_flip_indicator,js_divergence,overlaps_text_box,overlaps_object_box
94,12,text_band_0008_14,horizontal_text_band,edge_dense,"[9, 162, 215, 193]",7.249258561455409e-05,0.12727200255102042,0.0,4.361898107163634e-05,False,False
94,13,text_band_0004_14,horizontal_text_band,edge_dense,"[9, 156, 215, 187]",6.915816720362171e-05,0.12727200255102042,0.0,4.512728547242747e-05,False,True
94,14,random_0014,random_patch_control,random_patch,"[113, 192, 169, 218]",6.468839590778414e-05,0.029017857142857144,0.0,1.9106880368761347e-05,False,False
94,15,text_band_0001_10,horizontal_text_band,edge_dense,"[25, 157, 199, 179]",5.9565513374866946e-05,0.07629145408163265,0.0,2.2658919062648752e-05,False,True
94,16,text_band_0008_08,horizontal_text_band,edge_dense,"[50, 169, 173, 186]",5.0235230858000674e-05,0.041673309948979595,0.0,1.1598796507142131e-05,False,False
94,17,text_band_0004_10,horizontal_text_band,edge_dense,"[25, 160, 199, 182]",4.817866139183045e-05,0.07629145408163265,0.0,1.589610498636062e-05,False,True
94,18,text_band_0009_08,horizontal_text_band,edge_dense,"[50, 170, 173, 187]",4.580387751152393e-05,0.041673309948979595,0.0,1.034367299397903e-05,False,False
94,19,text_band_0007_10,horizontal_text_band,edge_dense,"[25, 165, 199, 187]",4.5612417816303436e-05,0.07629145408163265,0.0,1.5086885551704334e-05,False,False
94,20,text_band_0009_14,horizontal_text_band,edge_dense,"[9, 163, 215, 194]",4.4905600052808065e-05,0.12727200255102042,0.0,2.5801199671017173e-05,False,False
94,21,text_band_0004_08,horizontal_text_band,edge_dense,"[50, 163, 173, 180]",4.153766916398686e-05,0.041673309948979595,0.0,9.068951238433652e-06,False,True
94,22,text_band_0006_10,horizontal_text_band,edge_dense,"[25, 164, 199, 186]",3.84845479110673e-05,0.07629145408163265,0.0,1.212311540605639e-05,False,False
94,23,text_band_0007_14,horizontal_text_band,edge_dense,"[9, 161, 215, 192]",3.75178060005897e-05,0.12727200255102042,0.0,2.0900155862889333e-05,False,False
94,24,text_band_0006_08,horizontal_text_band,edge_dense,"[50, 167, 173, 184]",3.7217498473688514e-05,0.041673309948979595,0.0,7.87992232444744e-06,False,False
94,25,grid_30_0154,grid_patch_30,grid_patch,"[99, 157, 166, 224]",3.317881765196295e-05,0.08946508290816327,0.0,1.4037429019418037e-05,False,True
94,26,text_band_0005_08,horizontal_text_band,edge_dense,"[50, 166, 173, 183]",3.281037303312829e-05,0.041673309948979595,0.0,6.765734105377555e-06,False,False
94,27,text_band_0005_14,horizontal_text_band,edge_dense,"[9, 159, 215, 190]",2.9136313069304398e-05,0.12727200255102042,0.0,1.600687606848861e-05,False,False
94,28,text_band_0003_10,horizontal_text_band,edge_dense,"[25, 159, 199, 181]",2.5077580019614228e-05,0.07629145408163265,0.0,7.399812966564037e-06,False,True
94,29,text_band_0008_10,horizontal_text_band,edge_dense,"[25, 166, 199, 188]",2.4334179862727862e-05,0.07629145408163265,0.0,7.457296637735141e-06,False,False
94,30,text_band_0007_08,horizontal_text_band,edge_dense,"[50, 168, 173, 185]",2.4016348299417236e-05,0.041673309948979595,0.0,4.760565238043884e-06,False,False
94,31,grid_18_0105,grid_patch_18,grid_patch,"[120, 180, 160, 220]",2.218835864679911e-05,0.03188775510204082,0.0,5.140697479235567e-06,False,False
94,32,text_band_0009_10,horizontal_text_band,edge_dense,"[25, 167, 199, 189]",2.055103631819783e-05,0.07629145408163265,0.0,6.291175812716532e-06,False,False
94,33,text_band_0002_10,horizontal_text_band,edge_dense,"[25, 158, 199, 180]",1.5059683185145943e-05,0.07629145408163265,0.0,3.924398587622323e-06,False,True
94,34,text_band_0006_14,horizontal_text_band,edge_dense,"[9, 160, 215, 191]",1.3660230394703683e-05,0.12727200255102042,0.0,6.3454301334497976e-06,False,False
94,35,grid_18_0092,grid_patch_18,grid_patch,"[80, 160, 120, 200]",1.1209008851973524e-05,0.03188775510204082,0.0,1.930882155658614e-06,False,False
94,36,grid_18_0093,grid_patch_18,grid_patch,"[100, 160, 140, 200]",1.0858075996161838e-05,0.03188775510204082,0.0,1.9694677425424666e-06,False,False
94,37,watermark_0017,corner_edge_watermark,edge_dense,"[85, 171, 138, 224]",1.0175797766298141e-05,0.055982940051020405,0.0,2.405063239402043e-06,False,False
94,38,grid_18_0103,grid_patch_18,grid_patch,"[80, 180, 120, 220]",5.491066206265978e-06,0.03188775510204082,0.0,1.1008416848741305e-06,False,False
94,39,textness_0013,textness_high_frequency,connected_component,"[28, 218, 79, 224]",3.9253526838339735e-06,0.006098533163265306,0.0,2.376530593318583e-07,False,False
94,40,textness_0008,textness_high_frequency,connected_component,"[26, 113, 47, 136]",2.4863340174237014e-06,0.009626116071428572,0.0,1.8882877945933387e-07,False,False
94,41,random_0020,random_patch_control,random_patch,"[143, 158, 199, 184]",1.195556160732142e-06,0.029017857142857144,0.0,2.4631323204829444e-07,False,False
94,42,text_box_0000,text_box_component,high_contrast,"[146, 206, 164, 215]",8.378387396472264e-07,0.0032286352040816328,0.0,1.3015782499004338e-08,False,False
94,43,watermark_0009,corner_edge_watermark,edge_dense,"[121, 189, 224, 224]",7.235016396340423e-07,0.07184709821428571,0.0,5.355486416842954e-07,False,False
94,44,grid_18_0115,grid_patch_18,grid_patch,"[100, 184, 140, 224]",7.119520324823448e-07,0.03188775510204082,0.0,4.7178637661083003e-07,False,False
94,45,grid_18_0104,grid_patch_18,grid_patch,"[100, 180, 140, 220]",7.113975975882963e-07,0.03188775510204082,0.0,3.832566549252855e-07,False,False
94,46,watermark_0005,corner_edge_watermark,edge_dense,"[74, 195, 150, 224]",6.414177294127391e-07,0.04392538265306122,0.0,4.039115961082602e-07,False,False
94,47,textness_0005,textness_high_frequency,connected_component,"[115, 0, 152, 11]",5.189718022728726e-07,0.008111447704081632,0.0,1.6472869132276976e-08,False,False
94,48,textness_0003,textness_high_frequency,connected_component,"[0, 0, 18, 36]",4.2174644796292813e-07,0.012914540816326531,0.0,1.8387329632879235e-08,False,False
95,1,grid_18_0114,grid_patch_18,grid_patch,"[80, 184, 120, 224]",0.02935534509931798,0.03188775510204082,0.0,0.005201842606667603,False,False
95,2,text_band_0007_10,horizontal_text_band,edge_dense,"[25, 59, 199, 81]",0.027452217278776347,0.07629145408163265,0.0,0.02168431370457262,False,False
95,3,random_0002,random_patch_control,random_patch,"[65, 157, 105, 183]",0.026212614590588917,0.02072704081632653,0.0,0.004542904075132317,False,False
95,4,grid_18_0102,grid_patch_18,grid_patch,"[60, 180, 100, 220]",0.022234158735561976,0.03188775510204082,0.0,0.0032671848216394893,False,False
95,5,text_band_0008_10,horizontal_text_band,edge_dense,"[25, 78, 199, 100]",0.021007920884182536,0.07629145408163265,0.0,0.018713493182381725,False,True
95,6,grid_18_0103,grid_patch_18,grid_patch,"[80, 180, 120, 220]",0.018641330978207665,0.03188775510204082,0.0,0.0026197738804686786,False,False
95,7,text_band_0009_10,horizontal_text_band,edge_dense,"[25, 79, 199, 101]",0.014847295118740441,0.07629145408163265,0.0,0.012342265776217666,False,True
95,8,watermark_0010,corner_edge_watermark,edge_dense,"[60, 0, 163, 35]",0.011464341446741138,0.07184709821428571,0.0,0.0036706539737963724,True,False
95,9,text_box_0010,text_box_component,high_contrast,"[66, 33, 87, 47]",0.007953835134492568,0.005859375,0.0,0.000992784505866963,True,False
95,10,grid_18_0092,grid_patch_18,grid_patch,"[80, 160, 120, 200]",0.007855176837687943,0.03188775510204082,0.0,0.000674236201482925,False,False
95,11,grid_30_0152,grid_patch_30,grid_patch,"[33, 157, 100, 224]",0.0059900870578315875,0.08946508290816327,0.0,0.0008261877742800298,False,False
95,12,text_band_0004_10,horizontal_text_band,edge_dense,"[25, 56, 199, 78]",0.005057149634930306,0.07629145408163265,0.0,0.0024085797805548656,False,False
95,13,grid_18_0080,grid_patch_18,grid_patch,"[60, 140, 100, 180]",0.004289740128590263,0.03188775510204082,0.0,0.0006582719567059927,False,False
95,14,text_band_0005_10,horizontal_text_band,edge_dense,"[25, 57, 199, 79]",0.003992015416010023,0.07629145408163265,0.0,0.0017577451540555884,False,False
95,15,text_band_0004_08,horizontal_text_band,edge_dense,"[50, 59, 173, 76]",0.003824377573670844,0.041673309948979595,0.0,0.0054339557610327,False,False
95,16,grid_18_0091,grid_patch_18,grid_patch,"[60, 160, 100, 200]",0.0034383592178449073,0.03188775510204082,0.0,0.00010347165407353185,False,False
95,17,text_band_0006_10,horizontal_text_band,edge_dense,"[25, 58, 199, 80]",0.0033134499048243045,0.07629145408163265,0.0,0.0014760098529044466,False,False
95,18,text_band_0003_10,horizontal_text_band,edge_dense,"[25, 55, 199, 77]",0.0032390735929105526,0.07629145408163265,0.0,0.0012366438914264608,False,False
95,19,textness_0012,textness_high_frequency,connected_component,"[186, 192, 207, 219]",0.0027906056471407197,0.011300223214285714,0.0,6.823481049693359e-05,False,False
95,20,grid_18_0090,grid_patch_18,grid_patch,"[40, 160, 80, 200]",0.0027864555702667207,0.03188775510204082,0.0,5.8938945540863675e-05,False,False
95,21,grid_30_0146,grid_patch_30,grid_patch,"[33, 132, 100, 199]",0.002488754431305581,0.08946508290816327,0.0,0.000399002212394954,False,False
95,22,text_band_0007_08,horizontal_text_band,edge_dense,"[50, 62, 173, 79]",0.0023116057630491646,0.041673309948979595,0.0,0.0031892635937102957,False,False
95,23,ocr_0000,ocr_text_box,ocr_text_box,"[57, 18, 98, 28]",0.0022790481577025915,0.00817123724489796,0.0,0.0011824681043387342,True,False
95,24,text_band_0002_08,horizontal_text_band,edge_dense,"[50, 57, 173, 74]",0.0022672425580396653,0.041673309948979595,0.0,0.002571776287550555,False,False
95,25,text_band_0006_08,horizontal_text_band,edge_dense,"[50, 61, 173, 78]",0.002214095070546528,0.041673309948979595,0.0,0.0027501792889431395,False,False
95,26,grid_18_0113,grid_patch_18,grid_patch,"[60, 184, 100, 224]",0.0020880955119553,0.03188775510204082,0.0,5.3821436469990384e-05,False,False
95,27,ocr_0007,ocr_text_box,ocr_text_box,"[70, 36, 90, 43]",0.001697145834943485,0.0027901785714285715,0.0,0.0001867053451465814,True,False
95,28,text_band_0007_14,horizontal_text_band,edge_dense,"[9, 55, 215, 86]",0.0013891175156427234,0.12727200255102042,0.0,0.0006638440675550672,False,False
95,29,ocr_0004,ocr_text_box,ocr_text_box,"[25, 50, 58, 60]",0.0013878170418721145,0.006576849489795918,0.0,0.000169604562429059,True,False
95,30,text_band_0003_08,horizontal_text_band,edge_dense,"[50, 58, 173, 75]",0.001194182815663463,0.041673309948979595,0.0,0.001278946250468357,False,False
95,31,ocr_0006,ocr_text_box,ocr_text_box,"[48, 26, 109, 42]",0.001192324456595058,0.0194515306122449,0.0,0.00022379452585539762,True,False
95,32,text_band_0000_14,horizontal_text_band,edge_dense,"[9, 40, 215, 71]",0.0010479598495961716,0.12727200255102042,0.0,0.002919094919631629,False,False
95,33,grid_18_0079,grid_patch_18,grid_patch,"[40, 140, 80, 180]",0.0009870780470515247,0.03188775510204082,0.0,0.00010403148770355677,False,False
95,34,grid_18_0101,grid_patch_18,grid_patch,"[40, 180, 80, 220]",0.0009288716195167305,0.03188775510204082,0.0,0.00010612885019964668,False,False
95,35,text_band_0001_10,horizontal_text_band,edge_dense,"[25, 45, 199, 67]",0.0008507130373956321,0.07629145408163265,0.0,0.002321477822988368,False,False
95,36,text_band_0001_14,horizontal_text_band,edge_dense,"[9, 41, 215, 72]",0.0008437571932679494,0.12727200255102042,0.0,0.003028518283887009,False,False
95,37,text_band_0000_10,horizontal_text_band,edge_dense,"[25, 44, 199, 66]",0.0007723667059112394,0.07629145408163265,0.0,0.0021043496400083043,False,False
95,38,text_band_0003_14,horizontal_text_band,edge_dense,"[9, 51, 215, 82]",0.000762234402720329,0.12727200255102042,0.0,0.0029914258788016953,False,False
95,39,text_band_0004_14,horizontal_text_band,edge_dense,"[9, 52, 215, 83]",0.0006593689233664646,0.12727200255102042,0.0,0.002436808808710114,False,False
95,40,text_band_0002_14,horizontal_text_band,edge_dense,"[9, 50, 215, 81]",0.0005863836160277578,0.12727200255102042,0.0,0.0021728550484648706,False,False
95,41,text_band_0005_14,horizontal_text_band,edge_dense,"[9, 53, 215, 84]",0.00048135010481855826,0.12727200255102042,0.0,0.0016550426361285652,False,False
95,42,text_band_0002_10,horizontal_text_band,edge_dense,"[25, 54, 199, 76]",0.00038244143935765927,0.07629145408163265,0.0,0.0005668257589074106,False,False
95,43,text_band_0006_14,horizontal_text_band,edge_dense,"[9, 54, 215, 85]",0.0003489015097090739,0.12727200255102042,0.0,0.0009637131892304756,False,False
95,44,text_band_0000_08,horizontal_text_band,edge_dense,"[50, 47, 173, 64]",0.0002679241484480574,0.041673309948979595,0.0,0.001605487748583298,True,False
95,45,text_band_0005_08,horizontal_text_band,edge_dense,"[50, 60, 173, 77]",0.00025578809931158186,0.041673309948979595,0.0,0.0006679261894996186,False,False
95,46,ocr_0005,ocr_text_box,ocr_text_box,"[53, 44, 105, 51]",0.00024481369091478613,0.007254464285714286,0.0,0.0010907993832856672,True,False
95,47,text_band_0001_08,horizontal_text_band,edge_dense,"[50, 48, 173, 65]",0.000166946176879749,0.041673309948979595,0.0,0.0007214080562496897,True,False
95,48,ocr_0002,ocr_text_box,ocr_text_box,"[66, 69, 92, 75]",8.066914343586621e-05,0.0031090561224489796,0.0,2.8081693346342916e-05,True,False
96,1,grid_18_0044,grid_patch_18,grid_patch,"[0, 80, 40, 120]",4.207915491341164e-05,0.03188775510204082,0.0,2.193100067719012e-06,False,False
96,2,grid_18_0055,grid_patch_18,grid_patch,"[0, 100, 40, 140]",2.519334111205727e-05,0.03188775510204082,0.0,7.152199885564434e-07,False,False
96,3,grid_18_0056,grid_patch_18,grid_patch,"[20, 100, 60, 140]",2.159615340199089e-05,0.03188775510204082,0.0,5.834159409187125e-07,False,False
96,4,text_box_0000,text_box_component,high_contrast,"[138, 152, 190, 179]",2.003930938748778e-05,0.027981505102040817,0.0,1.2621047587022564e-06,False,False
96,5,grid_18_0057,grid_patch_18,grid_patch,"[40, 100, 80, 140]",1.995002111559111e-05,0.03188775510204082,0.0,3.3958464974018157e-06,False,False
96,6,ocr_0000,ocr_text_box,ocr_text_box,"[200, 203, 207, 219]",1.9740279732562076e-05,0.002232142857142857,0.0,2.083568081898757e-08,True,False
96,7,text_band_0007_14,horizontal_text_band,edge_dense,"[9, 96, 215, 127]",1.9524149816053763e-05,0.12727200255102042,0.0,9.253615322951277e-06,False,True
96,8,watermark_0003,corner_edge_watermark,edge_dense,"[148, 195, 224, 224]",1.938329658633191e-05,0.04392538265306122,0.0,7.925830607991642e-07,False,False
96,9,grid_18_0085,grid_patch_18,grid_patch,"[160, 140, 200, 180]",1.9293719570340633e-05,0.03188775510204082,0.0,1.8306770159586137e-06,False,False
96,10,watermark_0009,corner_edge_watermark,edge_dense,"[121, 189, 224, 224]",1.7397206048079918e-05,0.07184709821428571,0.0,9.5865237757209e-07,False,False
96,11,text_band_0004_14,horizontal_text_band,edge_dense,"[9, 93, 215, 124]",1.3586916739429616e-05,0.12727200255102042,0.0,4.584936697156018e-06,False,True
96,12,text_band_0003_14,horizontal_text_band,edge_dense,"[9, 92, 215, 123]",1.2290853661894331e-05,0.12727200255102042,0.0,3.7561660160338026e-06,False,True
96,13,text_band_0006_14,horizontal_text_band,edge_dense,"[9, 95, 215, 126]",1.2112059070949543e-05,0.12727200255102042,0.0,3.863062997409807e-06,False,True
96,14,textness_0007,textness_high_frequency,connected_component,"[193, 197, 215, 224]",1.0384731331615564e-05,0.011838329081632654,0.0,1.65696387477651e-07,True,False
96,15,text_band_0007_10,horizontal_text_band,edge_dense,"[25, 100, 199, 122]",9.971096908543346e-06,0.07629145408163265,0.0,1.5192071781939883e-06,False,True
96,16,textness_0011,textness_high_frequency,connected_component,"[147, 179, 186, 196]",9.820861944965566e-06,0.013213488520408163,0.0,1.6904954240620834e-07,False,False
96,17,textness_0014,textness_high_frequency,connected_component,"[181, 171, 224, 192]",9.76107280165327e-06,0.017996651785714284,0.0,7.192489794686103e-07,False,False
96,18,text_band_0004_10,horizontal_text_band,edge_dense,"[25, 97, 199, 119]",9.663400429869375e-06,0.07629145408163265,0.0,1.3901707436104839e-06,False,True
96,19,grid_18_0095,grid_patch_18,grid_patch,"[140, 160, 180, 200]",9.61867774039549e-06,0.03188775510204082,0.0,1.917573620863162e-06,False,False
96,20,grid_18_0033,grid_patch_18,grid_patch,"[0, 60, 40, 100]",9.606391568764232e-06,0.03188775510204082,0.0,3.7154513558201433e-07,False,False
96,21,text_band_0002_10,horizontal_text_band,edge_dense,"[25, 95, 199, 117]",9.38242199277751e-06,0.07629145408163265,0.0,1.3586514214957566e-06,False,False
96,22,text_band_0003_10,horizontal_text_band,edge_dense,"[25, 96, 199, 118]",9.213726999180538e-06,0.07629145408163265,0.0,1.3849183442838925e-06,False,True
96,23,grid_18_0063,grid_patch_18,grid_patch,"[160, 100, 200, 140]",7.836239800290008e-06,0.03188775510204082,0.0,2.9486136313140324e-06,False,False
96,24,text_band_0005_14,horizontal_text_band,edge_dense,"[9, 94, 215, 125]",7.75961711444431e-06,0.12727200255102042,0.0,2.76474593289753e-06,False,True
96,25,text_band_0001_10,horizontal_text_band,edge_dense,"[25, 94, 199, 116]",7.521607612238818e-06,0.07629145408163265,0.0,9.652453281643208e-07,False,False
96,26,text_band_0005_10,horizontal_text_band,edge_dense,"[25, 98, 199, 120]",7.457604449842272e-06,0.07629145408163265,0.0,7.48078116120626e-07,False,True
96,27,text_band_0006_10,horizontal_text_band,edge_dense,"[25, 99, 199, 121]",7.425936126265814e-06,0.07629145408163265,0.0,7.734229936025781e-07,False,True
96,28,random_0020,random_patch_control,random_patch,"[77, 165, 175, 200]",7.030502617923374e-06,0.068359375,0.0,2.2816500926196397e-06,False,True
96,29,random_0006,random_patch_control,random_patch,"[6, 83, 84, 123]",5.563358043946773e-06,0.062181122448979595,0.0,5.3391601079314905e-06,False,False
96,30,text_band_0000_10,horizontal_text_band,edge_dense,"[25, 93, 199, 115]",5.399615453752147e-06,0.07629145408163265,0.0,3.5714402944547033e-07,False,False
96,31,text_band_0001_14,horizontal_text_band,edge_dense,"[9, 90, 215, 121]",4.770090591998135e-06,0.12727200255102042,0.0,1.2822119345340484e-06,False,True
96,32,text_band_0002_14,horizontal_text_band,edge_dense,"[9, 91, 215, 122]",4.650359377257894e-06,0.12727200255102042,0.0,1.1938511322683863e-06,False,True
96,33,text_band_0009_14,horizontal_text_band,edge_dense,"[9, 109, 215, 140]",3.3460918868510365e-06,0.12727200255102042,0.0,1.2162598114689486e-05,False,True
96,34,text_band_0008_14,horizontal_text_band,edge_dense,"[9, 108, 215, 139]",3.091652496286208e-06,0.12727200255102042,0.0,1.1320897433848756e-05,False,True
96,35,text_band_0000_14,horizontal_text_band,edge_dense,"[9, 89, 215, 120]",2.7867070644642153e-06,0.12727200255102042,0.0,3.100406268929308e-06,False,True
96,36,text_band_0008_10,horizontal_text_band,edge_dense,"[25, 112, 199, 134]",2.75690524803197e-06,0.07629145408163265,0.0,5.0364759418410485e-06,False,True
96,37,text_band_0009_10,horizontal_text_band,edge_dense,"[25, 113, 199, 135]",2.7017557974375986e-06,0.07629145408163265,0.0,4.418330575858661e-06,False,True
96,38,text_band_0006_08,horizontal_text_band,edge_dense,"[50, 102, 173, 119]",1.8877306120012674e-06,0.041673309948979595,0.0,8.818367369914673e-07,False,False
96,39,text_band_0007_08,horizontal_text_band,edge_dense,"[50, 103, 173, 120]",1.8514753292253382e-06,0.041673309948979595,0.0,9.406047256911954e-07,False,False
96,40,text_band_0000_08,horizontal_text_band,edge_dense,"[50, 96, 173, 113]",1.8292383013546272e-06,0.041673309948979595,0.0,7.657697546297863e-07,False,False
96,41,text_band_0003_08,horizontal_text_band,edge_dense,"[50, 99, 173, 116]",1.805132576976995e-06,0.041673309948979595,0.0,7.780910271582638e-07,False,False
96,42,text_band_0005_08,horizontal_text_band,edge_dense,"[50, 101, 173, 118]",1.796909732943056e-06,0.041673309948979595,0.0,7.387667158476e-07,False,False
96,43,text_band_0004_08,horizontal_text_band,edge_dense,"[50, 100, 173, 117]",1.4938885266573432e-06,0.041673309948979595,0.0,4.2108578221889975e-07,False,False
96,44,text_box_0001,text_box_component,high_contrast,"[105, 145, 129, 154]",1.3417681047847726e-06,0.00430484693877551,0.0,3.1457272628788064e-07,False,False
96,45,text_band_0001_08,horizontal_text_band,edge_dense,"[50, 97, 173, 114]",1.1113390601447544e-06,0.041673309948979595,0.0,1.36481909932996e-07,False,False
96,46,text_band_0002_08,horizontal_text_band,edge_dense,"[50, 98, 173, 115]",8.85783479515772e-07,0.041673309948979595,0.0,1.135191249289213e-07,False,False
96,47,text_band_0009_08,horizontal_text_band,edge_dense,"[50, 116, 173, 133]",7.214388513754457e-07,0.041673309948979595,0.0,1.5319638291019377e-06,False,True
96,48,text_band_0008_08,horizontal_text_band,edge_dense,"[50, 115, 173, 132]",6.686558538330912e-07,0.041673309948979595,0.0,2.184210429269169e-06,False,True
97,1,text_band_0003_14,horizontal_text_band,edge_dense,"[9, 200, 215, 224]",0.0013440851775230816,0.09853316326530612,0.0,0.0002851444157331694,False,False
97,2,text_band_0004_14,horizontal_text_band,edge_dense,"[9, 201, 215, 224]",0.0011134633020038556,0.09442761479591837,0.0,0.00020735442224948265,False,False
97,3,grid_18_0086,grid_patch_18,grid_patch,"[180, 140, 220, 180]",0.0010517280088230612,0.03188775510204082,0.0,0.00011142256925534617,False,False
97,4,grid_18_0075,grid_patch_18,grid_patch,"[180, 120, 220, 160]",0.0008506825865884821,0.03188775510204082,0.0,7.656594526004142e-05,False,False
97,5,text_band_0002_14,horizontal_text_band,edge_dense,"[9, 199, 215, 224]",0.0008471813506378251,0.10263871173469388,0.0,0.00015383531000652228,False,True
97,6,grid_18_0087,grid_patch_18,grid_patch,"[184, 140, 224, 180]",0.0007838143901253091,0.03188775510204082,0.0,6.647501035075662e-05,False,False
97,7,text_band_0005_14,horizontal_text_band,edge_dense,"[9, 202, 215, 224]",0.0006803451710308139,0.09032206632653061,0.0,9.072321130943048e-05,False,False
97,8,text_band_0007_14,horizontal_text_band,edge_dense,"[9, 204, 215, 224]",0.0004034658287824844,0.0821109693877551,0.0,3.06432162345432e-05,False,False
97,9,text_band_0009_14,horizontal_text_band,edge_dense,"[9, 206, 215, 224]",0.00039702671455059104,0.0738998724489796,0.0,2.9922831761712527e-05,False,False
97,10,grid_18_0089,grid_patch_18,grid_patch,"[20, 160, 60, 200]",0.00037213059264561566,0.03188775510204082,0.0,2.2443787559020256e-05,False,False
97,11,text_band_0005_10,horizontal_text_band,edge_dense,"[25, 206, 199, 224]",0.0003338402558897957,0.062420280612244895,0.0,1.722538970816536e-05,False,False
97,12,text_band_0006_14,horizontal_text_band,edge_dense,"[9, 203, 215, 224]",0.0003181446134499977,0.08621651785714286,0.0,2.182556424079184e-05,False,False
97,13,text_box_0003,text_box_component,high_contrast,"[32, 148, 53, 163]",0.00029802317593639405,0.006277901785714286,0.0,9.840397999118817e-06,False,False
97,14,text_band_0003_10,horizontal_text_band,edge_dense,"[25, 204, 199, 224]",0.0002818861385427103,0.06935586734693877,0.0,1.4933540581900677e-05,False,False
97,15,text_band_0004_10,horizontal_text_band,edge_dense,"[25, 205, 199, 224]",0.00028118939734457873,0.06588807397959184,0.0,2.296877440011018e-05,False,False
97,16,textness_0010,textness_high_frequency,connected_component,"[174, 114, 213, 152]",0.0002769525900885185,0.029536033163265307,0.0,1.6807594349901662e-05,False,False
97,17,grid_18_0045,grid_patch_18,grid_patch,"[20, 80, 60, 120]",0.0001949461619498193,0.03188775510204082,0.0,5.661230741671656e-06,False,False
97,18,text_band_0000_14,horizontal_text_band,edge_dense,"[9, 85, 215, 116]",0.00019169206816059116,0.12727200255102042,0.0,0.00023854447144269617,False,True
97,19,grid_18_0090,grid_patch_18,grid_patch,"[40, 160, 80, 200]",0.00018658467403290761,0.03188775510204082,0.0,2.7181395816320573e-05,False,False
97,20,text_band_0008_14,horizontal_text_band,edge_dense,"[9, 205, 215, 224]",0.00017720369890215988,0.07800542091836735,0.0,1.4581741677435496e-05,False,False
97,21,text_band_0001_10,horizontal_text_band,edge_dense,"[25, 91, 199, 113]",0.00017715707311429478,0.07629145408163265,0.0,5.533244151365676e-05,False,True
97,22,text_band_0005_08,horizontal_text_band,edge_dense,"[50, 209, 173, 224]",0.0001740381623953376,0.03677056760204082,0.0,0.00010116144744947691,False,False
97,23,watermark_0011,corner_edge_watermark,edge_dense,"[60, 189, 163, 224]",0.00017192120339874772,0.07184709821428571,0.0,7.4798163240701405e-06,False,False
97,24,watermark_0008,corner_edge_watermark,edge_dense,"[0, 189, 103, 224]",0.00016807960807695098,0.07184709821428571,0.0,2.5975614849021233e-05,False,False
97,25,text_band_0004_08,horizontal_text_band,edge_dense,"[50, 208, 173, 224]",0.00016725581928722871,0.0392219387755102,0.0,9.009715843494225e-05,False,False
97,26,text_band_0002_10,horizontal_text_band,edge_dense,"[25, 203, 199, 224]",0.00016225939595238348,0.07282366071428571,0.0,1.589217891092102e-05,False,False
97,27,text_band_0003_08,horizontal_text_band,edge_dense,"[50, 207, 173, 224]",0.0001600383323317987,0.041673309948979595,0.0,7.961033354307816e-05,False,False
97,28,text_band_0001_14,horizontal_text_band,edge_dense,"[9, 87, 215, 118]",0.00014870488165398,0.12727200255102042,0.0,0.00020766226822324687,False,True
97,29,text_band_0006_08,horizontal_text_band,edge_dense,"[50, 210, 173, 224]",0.00014161218420594179,0.03431919642857143,0.0,7.939487077387094e-05,True,False
97,30,text_band_0009_08,horizontal_text_band,edge_dense,"[50, 213, 173, 224]",0.00013999400439682936,0.026965082908163265,0.0,7.61064916221141e-05,True,False
97,31,text_band_0008_08,horizontal_text_band,edge_dense,"[50, 212, 173, 224]",0.00012845039925657288,0.029416454081632654,0.0,6.589760805267343e-05,True,False
97,32,text_band_0007_08,horizontal_text_band,edge_dense,"[50, 211, 173, 224]",0.00012438019319832797,0.03186782525510204,0.0,7.276089428711992e-05,True,False
97,33,random_0014,random_patch_control,random_patch,"[141, 138, 219, 178]",0.00012300572180671694,0.062181122448979595,0.0,6.562968466448537e-06,False,True
97,34,text_band_0008_10,horizontal_text_band,edge_dense,"[25, 209, 199, 224]",0.00011511990932791064,0.05201690051020408,0.0,5.387955133560308e-05,False,False
97,35,ocr_0001,ocr_text_box,ocr_text_box,"[52, 216, 77, 223]",0.00010474515049088764,0.0034877232142857145,0.0,9.94706921447779e-07,True,False
97,36,text_box_0005,text_box_component,high_contrast,"[184, 130, 203, 146]",0.00010194361451582001,0.006058673469387755,0.0,1.436263404774053e-05,False,False
97,37,text_band_0007_10,horizontal_text_band,edge_dense,"[25, 208, 199, 224]",0.00010041756867470358,0.05548469387755102,0.0,2.2431083781042622e-05,False,False
97,38,textness_0000,textness_high_frequency,connected_component,"[0, 209, 224, 224]",9.518784283943695e-05,0.06696428571428571,0.0,6.688387669585158e-05,False,False
97,39,text_band_0006_10,horizontal_text_band,edge_dense,"[25, 207, 199, 224]",9.358606129385231e-05,0.05895248724489796,0.0,8.315784640016744e-06,False,False
97,40,text_band_0009_10,horizontal_text_band,edge_dense,"[25, 210, 199, 224]",9.244247680178224e-05,0.048549107142857144,0.0,3.6867254237223895e-05,False,False
97,41,grid_18_0056,grid_patch_18,grid_patch,"[20, 100, 60, 140]",9.119926397179892e-05,0.03188775510204082,0.0,3.7536714348735385e-05,False,False
97,42,text_band_0002_08,horizontal_text_band,edge_dense,"[50, 206, 173, 223]",8.804329434334681e-05,0.041673309948979595,0.0,2.4684929687238295e-05,False,False
